Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Asset_Tier,Is_Liquidated,Liquidation_Probability,Projected_Asset_Yield,CELR
17249.0,429,1,68.03,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17247.0,15,1,282.19,5,2,1,Dormant Capital,0,0.0,0.0,0.0
17244.0,53,5,1826.04,4,4,4,Tier 1 Alpha Asset,0,0.0,30.578527228252135,0.0
17243.0,1,69,20889.86,5,5,5,Tier 1 Alpha Asset,0,0.0,537.047069197392,0.0
14035.0,29,9,2856.72,4,5,4,Tier 1 Alpha Asset,0,0.0,82.49131820073073,0.0
17240.0,596,1,130.60000000000002,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17238.0,3,32,7783.1,5,5,5,Tier 1 Alpha Asset,0,0.0,85.8524977829769,0.0
17237.0,11,4,1002.08,5,4,3,Tier 1 Alpha Asset,0,0.0,36.483393696284175,0.0
17236.0,13,12,1929.26,5,5,4,Tier 1 Alpha Asset,0,0.0,69.40357260991925,0.0
14034.0,22,3,651.8199999999999,4,3,3,High-Yield Volatile,0,0.0,34.75781616885074,0.0
17234.0,183,1,149.89,3,2,1,Dormant Capital,1,1.0,0.0,0.0
17233.0,35,3,560.86,4,3,2,High-Yield Volatile,0,0.0,12.050053383622705,0.0
17232.0,3,2,421.52,5,3,2,High-Yield Volatile,0,0.0,105.13411181708528,0.0
12698.0,590,1,339.75,1,1,2,Dormant Capital,1,1.0,0.0,0.0
12697.0,29,3,957.59,4,3,3,High-Yield Volatile,0,0.0,91.42287311677096,0.0
12695.0,7,7,1407.12,5,4,4,Tier 1 Alpha Asset,0,0.0,74.1235379957393,0.0
12694.0,70,3,1843.35,3,3,4,High-Yield Volatile,0,0.0,40.96587438023763,0.0
12692.0,637,1,110.95,1,1,1,Dormant Capital,1,1.0,0.0,0.0
12691.0,28,7,1170.4,4,4,3,Tier 1 Alpha Asset,0,0.0,139.57793595761856,0.0
12690.0,206,1,389.01,2,1,2,Dormant Capital,1,1.0,0.0,0.0
12689.0,26,2,1247.61,4,2,3,Dormant Capital,0,0.0,52.88029761168435,0.0
12688.0,114,1,4873.81,3,1,5,Dormant Capital,1,1.0,0.0,0.0
12686.0,372,1,178.28,2,1,1,Dormant Capital,1,1.0,0.0,0.0
12685.0,28,6,2863.08,4,4,4,Tier 1 Alpha Asset,0,0.0,227.66919531416173,0.0
17262.0,52,11,2757.62,4,5,4,Tier 1 Alpha Asset,0,0.0,592.6530098620875,0.0
17261.0,510,1,230.44,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17260.0,411,1,120.95,1,2,1,Dormant Capital,1,1.0,0.0,0.0
14064.0,29,15,3332.42,4,5,5,Tier 1 Alpha Asset,0,0.0,91.07307582653921,0.0
17255.0,41,4,799.13,4,4,3,Tier 1 Alpha Asset,0,0.0,12.30089631788524,0.0
17284.0,60,8,2793.16,3,5,4,High-Yield Volatile,0,0.0,39.40067960489247,0.0
17283.0,379,1,188.46,2,2,1,Dormant Capital,1,1.0,0.0,0.0
17280.0,438,1,118.86,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17279.0,58,1,187.83,4,2,1,Dormant Capital,0,0.0,0.0,0.0
17276.0,402,1,508.39,2,2,2,Dormant Capital,1,1.0,0.0,0.0
17275.0,383,1,114.52,2,2,1,Dormant Capital,1,1.0,0.0,0.0
17274.0,35,2,577.38,4,3,2,High-Yield Volatile,0,0.0,11.182823294762951,0.0
17273.0,424,1,141.12,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17272.0,42,4,2148.63,4,4,4,Tier 1 Alpha Asset,0,0.0,72.35585017251658,0.0
17271.0,736,1,210.39,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17269.0,386,1,537.46,2,2,2,Dormant Capital,1,1.0,0.0,0.0
13950.0,11,4,745.0600000000001,5,3,3,High-Yield Volatile,0,0.0,86.61746452662184,0.0
17264.0,424,1,279.59,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17263.0,208,1,63.440000000000005,2,2,1,Dormant Capital,1,1.0,0.0,0.0
12700.0,8,4,4939.99,5,3,5,High-Yield Volatile,0,0.0,84.61717087104809,0.0
12699.0,418,1,638.11,1,1,3,Dormant Capital,1,1.0,0.0,0.0
17303.0,361,1,250.04,2,2,1,Dormant Capital,1,1.0,0.0,0.0
13949.0,3,6,2427.32,5,4,4,Tier 1 Alpha Asset,0,0.0,195.73517633154464,0.0
17301.0,21,2,330.43,4,3,2,High-Yield Volatile,0,0.0,4.253504925692067,0.0
17299.0,12,6,1016.08,5,4,3,Tier 1 Alpha Asset,0,0.0,31.427890481026925,0.0
17297.0,17,1,131.78,5,2,1,Dormant Capital,0,0.0,0.0,0.0
17296.0,730,1,338.13,1,2,2,Dormant Capital,1,1.0,0.0,0.0
17295.0,29,3,556.95,4,3,2,High-Yield Volatile,0,0.0,64.92896629588904,0.0
13947.0,65,1,90.6,3,1,1,Dormant Capital,0,0.0,0.0,0.0
17293.0,8,17,3774.23,5,5,5,Tier 1 Alpha Asset,0,0.0,109.58665501994041,0.0
17291.0,308,1,550.8000000000001,2,2,2,Dormant Capital,1,1.0,0.0,0.0
17290.0,4,8,1501.44,5,5,4,Tier 1 Alpha Asset,0,0.0,25.428653958165352,0.0
17289.0,32,9,2079.39,4,5,4,Tier 1 Alpha Asset,0,0.0,32.19998886073422,0.0
17288.0,9,11,2499.98,5,5,4,Tier 1 Alpha Asset,0,0.0,69.1554830789938,0.0
17287.0,26,21,4111.96,4,5,5,Tier 1 Alpha Asset,0,0.0,73.58855489545536,0.0
17286.0,22,3,395.48,4,3,2,High-Yield Volatile,0,0.0,10.723808216925624,0.0
13946.0,79,6,1876.23,3,4,4,High-Yield Volatile,0,0.0,79.11134791142662,0.0
12684.0,8,7,2283.63,5,4,4,Tier 1 Alpha Asset,0,0.0,181.49305425039768,0.0
12683.0,4,21,12696.78,5,5,5,Tier 1 Alpha Asset,0,0.0,208.8549244605367,0.0
12682.0,4,52,24033.91,5,5,5,Tier 1 Alpha Asset,0,0.0,506.3863929914979,0.0
12681.0,15,45,30868.28,5,5,5,Tier 1 Alpha Asset,0,0.0,404.8278919584262,0.0
12680.0,1,4,880.81,5,3,3,High-Yield Volatile,0,0.0,124.00476839358745,0.0
12679.0,59,4,1113.02,4,3,3,High-Yield Volatile,0,0.0,82.05664853900852,0.0
12678.0,42,21,34281.18,4,5,5,Tier 1 Alpha Asset,0,0.0,827.6751687405504,0.0
12676.0,25,11,2843.09,4,5,4,Tier 1 Alpha Asset,0,0.0,175.94919270911282,0.0
13944.0,653,1,200.43,1,1,1,Dormant Capital,1,1.0,0.0,0.0
12674.0,39,4,1970.6,4,3,4,High-Yield Volatile,0,0.0,108.72051534503744,0.0
12673.0,5,3,1230.02,5,3,3,High-Yield Volatile,0,0.0,33.2636778471034,0.0
12671.0,606,1,2622.481,1,1,4,Dormant Capital,1,1.0,0.0,0.0
12670.0,10,7,3760.29,5,4,5,Tier 1 Alpha Asset,0,0.0,100.68807382267498,0.0
17306.0,11,21,9782.35,5,5,5,Tier 1 Alpha Asset,0,0.0,2040.2142401182282,0.0
17305.0,649,1,2135.46,1,2,4,Dormant Capital,1,1.0,0.0,0.0
17304.0,534,1,111.5,1,2,1,Dormant Capital,1,1.0,0.0,0.0
13943.0,578,1,246.54,1,1,1,Dormant Capital,1,1.0,0.0,0.0
17331.0,124,1,175.2,3,2,1,Dormant Capital,1,1.0,0.0,0.0
17330.0,23,4,423.8,4,4,2,Tier 1 Alpha Asset,0,0.0,90.1589143939962,0.0
17329.0,14,5,1004.43,5,4,3,Tier 1 Alpha Asset,0,0.0,19.850950182854966,0.0
17328.0,673,1,104.7,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17324.0,18,12,2301.87,5,5,4,Tier 1 Alpha Asset,0,0.0,76.9455605503851,0.0
17323.0,15,12,1565.59,5,5,4,Tier 1 Alpha Asset,0,0.0,25.419665402564632,0.0
17321.0,8,6,1741.18,5,4,4,Tier 1 Alpha Asset,0,0.0,19.1483397411387,0.0
17319.0,669,1,29.1,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17318.0,725,1,164.28,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17317.0,46,3,2600.34,4,3,4,High-Yield Volatile,0,0.0,1562.9050553228133,0.0
17316.0,420,1,124.45,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17315.0,2,43,9650.6,5,5,5,Tier 1 Alpha Asset,0,0.0,370.1641940880313,0.0
17314.0,25,17,4904.43,4,5,5,Tier 1 Alpha Asset,0,0.0,135.46386856488476,0.0
17313.0,31,1,2328.84,4,2,4,Dormant Capital,0,0.0,0.0,0.0
17311.0,78,6,3566.56,3,4,5,High-Yield Volatile,0,0.0,72.01710611988361,0.0
12667.0,58,1,620.13,4,1,3,Dormant Capital,0,0.0,0.0,0.0
12666.0,394,1,1248.42,2,1,3,Dormant Capital,1,1.0,0.0,0.0
12664.0,8,11,6070.04,5,5,5,Tier 1 Alpha Asset,0,0.0,611.2023674892546,0.0
12662.0,1,20,6988.02,5,5,5,Tier 1 Alpha Asset,0,0.0,169.58785469510187,0.0
12661.0,436,1,162.0,1,1,1,Dormant Capital,1,1.0,0.0,0.0
12660.0,11,1,245.1,5,1,1,Dormant Capital,0,0.0,0.0,0.0
12659.0,30,1,91.68,4,1,1,Dormant Capital,0,0.0,0.0,0.0
12658.0,19,1,686.05,5,1,3,Dormant Capital,0,0.0,0.0,0.0
12657.0,11,4,1643.18,5,3,4,High-Yield Volatile,0,0.0,314.6986959140247,0.0
12656.0,17,8,6407.83,5,4,5,Tier 1 Alpha Asset,0,0.0,107.66185347832055,0.0
12655.0,424,1,261.35,1,1,1,Dormant Capital,1,1.0,0.0,0.0
12654.0,11,5,601.98,5,4,2,Tier 1 Alpha Asset,0,0.0,71.7543231536193,0.0
13942.0,535,1,320.0,1,1,2,Dormant Capital,1,1.0,0.0,0.0
17338.0,17,17,12142.57,5,5,5,Tier 1 Alpha Asset,0,0.0,72.8482055792939,0.0
17336.0,472,1,81.12,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17333.0,86,1,494.25,3,2,2,Dormant Capital,0,0.0,0.0,0.0
17364.0,1,28,12070.42,5,5,5,Tier 1 Alpha Asset,0,0.0,155.8033410292318,0.0
17361.0,49,5,880.64,4,4,3,Tier 1 Alpha Asset,0,0.0,32.932832533340274,0.0
17360.0,17,6,1231.38,5,4,3,Tier 1 Alpha Asset,0,0.0,21.764572759401492,0.0
17359.0,11,2,284.46,5,3,1,High-Yield Volatile,0,0.0,7.387874522127952,0.0
17357.0,24,2,388.14,4,3,2,High-Yield Volatile,0,0.0,68.65572083893322,0.0
17355.0,386,1,285.11,2,2,1,Dormant Capital,1,1.0,0.0,0.0
17354.0,51,4,3143.46,4,4,5,Tier 1 Alpha Asset,0,0.0,75.25057220940505,0.0
17352.0,696,1,36.25,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17351.0,36,12,1988.23,4,5,4,Tier 1 Alpha Asset,0,0.0,143.237953638257,0.0
17350.0,8,7,1906.041,5,4,4,Tier 1 Alpha Asset,0,0.0,40.69705742748286,0.0
17348.0,15,9,2476.41,5,5,4,Tier 1 Alpha Asset,0,0.0,23.763786118831366,0.0
17347.0,86,1,228.96,3,2,1,Dormant Capital,0,0.0,0.0,0.0
17346.0,4,26,5323.0,5,5,5,Tier 1 Alpha Asset,0,0.0,70.71562699991593,0.0
17345.0,15,10,1604.68,5,5,4,Tier 1 Alpha Asset,0,0.0,31.82106412771706,0.0
17344.0,46,2,468.11,4,3,2,High-Yield Volatile,0,0.0,6.15546673573692,0.0
12668.0,12,10,11444.68,5,5,5,Tier 1 Alpha Asset,0,0.0,94.29948871934837,0.0
17384.0,19,3,507.55,5,3,2,High-Yield Volatile,0,0.0,43.00012317612472,0.0
17383.0,4,2,309.99,5,3,2,High-Yield Volatile,0,0.0,8.659644627780303,0.0
17382.0,65,8,902.28,3,5,3,High-Yield Volatile,0,0.0,201.81171579147386,0.0
17381.0,9,38,40002.37,5,5,5,Tier 1 Alpha Asset,0,0.0,4807.534284760083,0.0
17379.0,11,1,404.66,5,2,2,Dormant Capital,0,0.01,0.0,0.0
17378.0,374,1,10.95,2,2,1,Dormant Capital,1,0.99,0.0,0.0
17377.0,24,78,18319.41,4,5,5,Tier 1 Alpha Asset,0,0.0,337.55974661382595,0.0
17376.0,71,4,453.64,3,4,2,High-Yield Volatile,0,0.0,18.707973448528985,0.0
17373.0,40,7,1167.5,4,4,3,Tier 1 Alpha Asset,0,0.0,41.36583726356128,0.0
17372.0,41,28,4377.56,4,5,5,Tier 1 Alpha Asset,0,0.0,78.42288280401748,0.0
17371.0,17,6,662.55,5,4,3,Tier 1 Alpha Asset,0,0.0,12.193728988654406,0.0
17370.0,73,4,446.18,3,4,2,High-Yield Volatile,0,0.0,70.4666629623921,0.0
17369.0,456,1,979.2,1,2,3,Dormant Capital,1,1.0,0.0,0.0
17368.0,23,14,2826.14,4,5,4,Tier 1 Alpha Asset,0,0.0,70.02192670935146,0.0
17367.0,238,1,168.4,2,2,1,Dormant Capital,1,1.0,0.0,0.0
17365.0,13,15,8224.98,5,5,5,Tier 1 Alpha Asset,0,0.0,70.13812406283544,0.0
17394.0,219,1,203.87,2,2,1,Dormant Capital,1,1.0,0.0,0.0
12650.0,3,1,314.44,5,1,2,Dormant Capital,0,0.0,0.0,0.0
12647.0,22,36,17924.35,4,5,5,Tier 1 Alpha Asset,0,0.0,518.8912723343153,0.0
12646.0,5,2,1346.97,5,2,4,Dormant Capital,0,0.0,154.2873462445535,0.0
12645.0,34,8,3539.3,4,4,5,Tier 1 Alpha Asset,0,0.0,78.48545968446479,0.0
12642.0,25,3,1013.26,4,3,3,High-Yield Volatile,0,0.0,116.22094182879732,0.0
12641.0,115,1,185.9,3,1,1,Dormant Capital,1,1.0,0.0,0.0
12640.0,24,3,1174.58,4,3,3,High-Yield Volatile,0,0.0,141.551743770657,0.0
12638.0,33,2,921.49,4,2,3,Dormant Capital,0,0.0,15.544453771708724,0.0
12637.0,67,12,8340.31,3,5,5,High-Yield Volatile,0,0.0,85.40030960489395,0.0
17390.0,421,1,149.3,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17389.0,1,61,57224.68,5,5,5,Tier 1 Alpha Asset,0,0.0,3419.9411718674883,0.0
17388.0,78,11,2691.57,3,5,4,High-Yield Volatile,0,0.0,211.31212741683697,0.0
17387.0,20,2,784.11,4,3,3,High-Yield Volatile,0,0.0,69.61107856266436,0.0
17386.0,8,7,2812.77,5,4,4,Tier 1 Alpha Asset,0,0.0,370.0890582300703,0.0
17385.0,15,1,261.11,5,2,1,Dormant Capital,0,0.0,0.0,0.0
17417.0,549,1,164.18,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17416.0,30,22,17298.45,4,5,5,Tier 1 Alpha Asset,0,0.0,269.30954709414164,0.0
17415.0,80,1,507.84,3,2,2,Dormant Capital,0,0.0,0.0,0.0
17414.0,44,6,2249.52,4,4,4,Tier 1 Alpha Asset,0,0.0,251.13459938276685,0.0
17412.0,3,16,4417.52,5,5,5,Tier 1 Alpha Asset,0,0.0,124.80898309691665,0.0
17411.0,12,5,1425.38,5,4,4,Tier 1 Alpha Asset,0,0.0,37.86323485750715,0.0
17410.0,16,5,1214.72,5,4,3,Tier 1 Alpha Asset,0,0.0,110.23265030366927,0.0
17407.0,412,1,552.9,1,2,2,Dormant Capital,1,1.0,0.0,0.0
17405.0,1,3,1031.41,5,3,3,High-Yield Volatile,0,0.0,57.75191623184112,0.0
17404.0,4,23,47781.12,5,5,5,Tier 1 Alpha Asset,0,0.0,1638.6943208976743,0.0
13941.0,22,15,11122.3,4,5,5,Tier 1 Alpha Asset,0,0.0,664.8906798462071,0.0
17402.0,5,23,5096.18,5,5,5,Tier 1 Alpha Asset,0,0.0,245.85512420166685,0.0
17401.0,541,1,114.85,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17397.0,22,3,1233.18,4,3,3,High-Yield Volatile,0,0.0,18.616554390204904,0.0
17396.0,39,14,8807.1,4,5,5,Tier 1 Alpha Asset,0,0.0,1598.9856535373922,0.0
17395.0,508,1,97.5,1,2,1,Dormant Capital,1,0.99,0.0,0.0
17425.0,19,2,759.1700000000001,5,3,3,High-Yield Volatile,0,0.0,84.73987059491465,0.0
12636.0,739,1,141.0,1,1,1,Dormant Capital,1,1.0,0.0,0.0
13940.0,17,4,839.14,5,3,3,High-Yield Volatile,0,0.0,106.48544445812514,0.0
12633.0,59,7,5678.16,4,4,5,Tier 1 Alpha Asset,0,0.0,71.07545016544786,0.0
12631.0,57,6,3481.57,4,4,5,Tier 1 Alpha Asset,0,0.0,48.349058128406824,0.0
12630.0,10,2,1270.88,5,2,4,Dormant Capital,0,0.0,111.96634056056223,0.0
12628.0,4,3,786.46,5,3,3,High-Yield Volatile,0,0.0,145.03051696080365,0.0
12627.0,11,7,4478.53,5,4,5,Tier 1 Alpha Asset,0,0.0,223.73284825924003,0.0
12626.0,23,9,6620.4800000000005,4,5,5,Tier 1 Alpha Asset,0,0.0,170.57603459178472,0.0
12622.0,232,1,180.1,2,1,1,Dormant Capital,1,1.0,0.0,0.0
12621.0,2,35,24775.81,5,5,5,Tier 1 Alpha Asset,0,0.0,517.6295276810645,0.0
17423.0,46,3,1118.95,4,3,3,High-Yield Volatile,0,0.0,50.72070590590538,0.0
17422.0,16,11,3594.76,5,5,5,Tier 1 Alpha Asset,0,0.0,106.77402982905129,0.0
17420.0,50,6,1084.43,4,4,3,Tier 1 Alpha Asset,0,0.0,78.82322100063946,0.0
17419.0,11,18,6500.52,5,5,5,Tier 1 Alpha Asset,0,0.0,164.59953774396038,0.0
17418.0,42,3,670.0600000000001,4,3,3,High-Yield Volatile,0,0.0,32.79508253021756,0.0
17447.0,40,2,541.53,4,3,2,High-Yield Volatile,0,0.0,64.5070435931597,0.0
17443.0,220,1,534.24,2,2,2,Dormant Capital,1,1.0,0.0,0.0
17442.0,37,15,4620.3,4,5,5,Tier 1 Alpha Asset,0,0.0,112.16504865371704,0.0
17441.0,732,1,293.35,1,2,2,Dormant Capital,1,1.0,0.0,0.0
17439.0,656,1,325.74,1,2,2,Dormant Capital,1,1.0,0.0,0.0
17437.0,530,1,373.17,1,2,2,Dormant Capital,1,1.0,0.0,0.0
13939.0,23,7,1560.96,4,4,4,Tier 1 Alpha Asset,0,0.0,48.13347493288268,0.0
17435.0,411,1,331.35,1,2,2,Dormant Capital,1,1.0,0.0,0.0
17434.0,2,7,2373.82,5,4,4,Tier 1 Alpha Asset,0,0.0,286.7249085437838,0.0
17433.0,88,2,569.96,3,3,2,High-Yield Volatile,0,0.0,9.93253762798633,0.0
17432.0,18,9,1751.39,5,5,4,Tier 1 Alpha Asset,0,0.0,24.32098674531963,0.0
17431.0,313,1,403.3,2,2,2,Dormant Capital,1,1.0,0.0,0.0
17430.0,33,4,735.17,4,4,3,Tier 1 Alpha Asset,0,0.0,40.56817162561471,0.0
17428.0,1,45,31819.76,5,5,5,Tier 1 Alpha Asset,0,0.0,826.0928720164088,0.0
17427.0,72,1,100.8,3,2,1,Dormant Capital,0,0.0,0.0,0.0
17426.0,8,13,8077.77,5,5,5,Tier 1 Alpha Asset,0,0.0,112.90663134712078,0.0
17470.0,45,11,2804.87,4,5,4,Tier 1 Alpha Asset,0,0.0,107.11555985084387,0.0
17469.0,16,17,5051.25,5,5,5,Tier 1 Alpha Asset,0,0.0,136.360422334666,0.0
13938.0,35,1,71.66,4,1,1,Dormant Capital,0,0.01,0.0,0.0
17467.0,395,1,102.6,2,2,1,Dormant Capital,1,1.0,0.0,0.0
17466.0,10,2,763.28,5,3,3,High-Yield Volatile,0,0.0,77.98481843251444,0.0
17463.0,16,7,2557.91,5,4,4,Tier 1 Alpha Asset,0,0.0,28.61584959356081,0.0
17462.0,60,2,675.69,3,3,3,High-Yield Volatile,0,0.0,38.97351053234449,0.0
17461.0,23,3,757.46,4,3,3,High-Yield Volatile,0,0.0,79.81230537387515,0.0
14062.0,10,24,25604.2,5,5,5,Tier 1 Alpha Asset,0,0.0,754.2680073461929,0.0
17458.0,15,2,529.58,5,3,2,High-Yield Volatile,0,0.0,10.35463882909701,0.0
17455.0,204,1,131.7,2,2,1,Dormant Capital,1,1.0,0.0,0.0
17453.0,18,2,486.72,5,3,2,High-Yield Volatile,0,0.0,114.55712250606611,0.0
17451.0,1,7,1721.4,5,4,4,Tier 1 Alpha Asset,0,0.0,242.06954764958692,0.0
17450.0,8,51,246973.09,5,5,5,Tier 1 Alpha Asset,0,0.0,20037.763760689755,0.0
17449.0,2,13,4951.15,5,5,5,Tier 1 Alpha Asset,0,0.0,45.866626793289186,0.0
14060.0,5,30,9519.08,5,5,5,Tier 1 Alpha Asset,0,0.0,505.90879182137434,0.0
12620.0,15,3,1339.41,5,3,4,High-Yield Volatile,0,0.0,51.51582128282306,0.0
12619.0,16,10,3781.38,5,5,5,Tier 1 Alpha Asset,0,0.0,198.16439105731789,0.0
12618.0,22,1,177.31,4,1,1,Dormant Capital,0,0.0,0.0,0.0
12617.0,29,1,355.53000000000003,4,1,2,Dormant Capital,0,0.0,0.0,0.0
12615.0,2,8,5740.9800000000005,5,4,5,Tier 1 Alpha Asset,0,0.0,80.00142449770176,0.0
12614.0,278,1,315.6,2,1,2,Dormant Capital,1,1.0,0.0,0.0
12613.0,57,10,6835.07,4,5,5,Tier 1 Alpha Asset,0,0.0,86.56795118887715,0.0
12612.0,74,1,704.04,3,1,3,Dormant Capital,0,0.0,0.0,0.0
12611.0,52,1,1193.32,4,1,3,Dormant Capital,0,0.0,0.0,0.0
12610.0,23,5,2099.54,4,4,4,Tier 1 Alpha Asset,0,0.0,170.00356540660252,0.0
12609.0,78,9,3435.86,3,5,5,High-Yield Volatile,0,0.0,73.22747860290752,0.0
12608.0,405,1,415.79,2,1,2,Dormant Capital,1,1.0,0.0,0.0
12607.0,60,1,1579.51,3,1,4,Dormant Capital,0,0.0,0.0,0.0
12606.0,682,1,21.0,1,1,1,Dormant Capital,1,0.99,0.0,0.0
17474.0,600,1,1047.0,1,2,3,Dormant Capital,1,1.0,0.0,0.0
17471.0,475,1,321.65000000000003,1,2,2,Dormant Capital,1,1.0,0.0,0.0
17500.0,17,3,1138.0,5,3,3,High-Yield Volatile,0,0.0,2213.713666208859,0.0
17498.0,76,1,272.22,3,2,1,Dormant Capital,0,0.0,0.0,0.0
17495.0,8,3,806.72,5,3,3,High-Yield Volatile,0,0.0,34.408846383580915,0.0
17494.0,502,1,54.7,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17493.0,385,1,100.91,2,2,1,Dormant Capital,1,1.0,0.0,0.0
17491.0,1,17,5981.07,5,5,5,Tier 1 Alpha Asset,0,0.0,284.33768994795724,0.0
17490.0,1,9,2750.5,5,5,4,Tier 1 Alpha Asset,0,0.0,110.44067400888889,0.0
17489.0,59,2,376.64,4,3,2,High-Yield Volatile,0,0.0,27.97665197292539,0.0
17488.0,641,1,336.5,1,2,2,Dormant Capital,1,1.0,0.0,0.0
17487.0,728,1,160.55,1,2,1,Dormant Capital,1,1.0,0.0,0.0
17486.0,261,1,396.87,2,2,2,Dormant Capital,1,0.99,0.0,0.0
17483.0,65,4,591.73,3,4,2,High-Yield Volatile,0,0.0,54.570479727938654,0.0
17481.0,4,4,1255.59,5,4,4,Tier 1 Alpha Asset,0,0.0,129.4602420125638,0.0
17480.0,78,2,902.03,3,3,3,High-Yield Volatile,0,0.0,18.785808364208957,0.0
17479.0,633,1,389.2600000000001,1,2,2,Dormant Capital,1,1.0,0.0,0.0
17475.0,79,1,194.37,3,2,1,Dormant Capital,0,0.0,0.0,0.0
17510.0,25,2,514.56,4,3,2,High-Yield Volatile,0,0.0,18.091828707896884,0.0
17509.0,58,8,6115.14,4,5,5,Tier 1 Alpha Asset,0,0.0,98.58073250001017,0.0
12604.0,79,2,254.18,3,2,1,Dormant Capital,0,0.0,27.67378517901684,0.0
12603.0,22,1,739.1999999999999,4,1,3,Dormant Capital,0,0.0,0.0,0.0
12602.0,59,1,153.12,4,1,1,Dormant Capital,0,0.0,0.0,0.0
12600.0,29,21,5043.92,4,5,5,Tier 1 Alpha Asset,0,0.0,335.38471414046234,0.0
12599.0,29,13,2296.72,4,5,4,Tier 1 Alpha Asset,0,0.0,116.0928802639161,0.0
12598.0,10,11,4534.09,5,5,5,Tier 1 Alpha Asset,0,0.0,112.09616934523488,0.0
12597.0,19,4,3811.22,5,3,5,High-Yield Volatile,0,0.0,70.72711881277127,0.0
12596.0,51,2,618.27,4,2,3,Dormant Capital,0,0.0,41.15948382586031,0.0
12595.0,505,1,299.02,1,1,2,Dormant Capital,1,1.0,0.0,0.0
12594.0,38,15,5090.110000000001,4,5,5,Tier 1 Alpha Asset,0,0.0,178.74375328705602,0.0
14059.0,267,1,183.6,2,1,1,Dormant Capital,1,1.0,0.0,0.0
17506.0,76,1,302.2,3,2,2,Dormant Capital,0,0.0,0.0,0.0
17503.0,3,2,558.96,5,3,2,High-Yield Volatile,0,0.0,92.81356337945577,0.0
17502.0,9,4,689.1,5,4,3,Tier 1 Alpha Asset,0,0.0,361.8968161089252,0.0
17532.0,386,1,65.34,2,2,1,Dormant Capital,1,1.0,0.0,0.0
17530.0,1,12,3141.51,5,5,5,Tier 1 Alpha Asset,0,0.0,29.13659065038806,0.0
17528.0,1,8,3628.5,5,5,5,Tier 1 Alpha Asset,0,0.0,299.34787545633947,0.0
17527.0,54,4,939.37,4,4,3,Tier 1 Alpha Asset,0,0.0,87.9678244756924,0.0
17526.0,5,12,4166.04,5,5,5,Tier 1 Alpha Asset,0,0.0,215.54563894928827,0.0
14057.0,24,22,8408.84,4,5,5,Tier 1 Alpha Asset,0,0.0,170.477330122488,0.0
17522.0,2,5,1070.71,5,4,3,Tier 1 Alpha Asset,0,0.0,85.70815393652325,0.0
17521.0,30,5,1278.06,4,4,4,Tier 1 Alpha Asset,0,0.0,52.77953103163046,0.0
17520.0,54,1,546.81,4,2,2,Dormant Capital,0,0.0,0.0,0.0
17519.0,17,15,5109.47,5,5,5,Tier 1 Alpha Asset,0,0.0,142.7626155119662,0.0
17517.0,309,1,153.94,2,2,1,Dormant Capital,1,1.0,0.0,0.0
17516.0,15,6,957.55,5,4,3,Tier 1 Alpha Asset,0,0.0,23.524359253215795,0.0
17515.0,31,9,1617.46,4,5,4,Tier 1 Alpha Asset,0,0.0,44.22518272731955,0.0
17513.0,72,3,1158.8,3,3,3,High-Yield Volatile,0,0.0,101.41152291784894,0.0
17512.0,29,18,5467.820000000001,4,5,5,Tier 1 Alpha Asset,0,0.0,209.36179965790024,0.0
17511.0,3,60,175603.55,5,5,5,Tier 1 Alpha Asset,0,0.0,2321.910028333882,0.0
12587.0,8,1,144.0,5,1,1,Dormant Capital,0,0.0,0.0,0.0
12586.0,17,4,2062.67,5,3,4,High-Yield Volatile,0,0.0,34.75828437245271,0.0
12584.0,4,9,2338.15,5,5,4,Tier 1 Alpha Asset,0,0.0,211.25540387443107,0.0
12583.0,3,27,14447.44,5,5,5,Tier 1 Alpha Asset,0,0.0,351.9835823502174,0.0
12581.0,40,1,197.71,4,1,1,Dormant Capital,0,0.0,0.0,0.0
12579.0,78,1,440.42,3,1,2,Dormant Capital,0,0.0,0.0,0.0
12578.0,21,4,4642.45,4,3,5,High-Yield Volatile,0,0.0,65.81888947337505,0.0
12577.0,35,8,1653.75,4,4,4,Tier 1 Alpha Asset,0,0.0,18.904227863468876,0.0
12576.0,36,8,2142.7200000000003,4,4,4,Tier 1 Alpha Asset,0,0.0,67.19789674375649,0.0
12574.0,316,1,218.45,2,1,1,Dormant Capital,1,1.0,0.0,0.0
